OTU_ID,OTU_324,OTU_327,OTU_326,OTU_488,OTU_378,OTU_323,OTU_322,OTU_484,OTU_485,OTU_486,OTU_379,OTU_480,OTU_481,OTU_482,OTU_483,OTU_248,OTU_246,OTU_247,OTU_245,OTU_242,OTU_243,OTU_240,OTU_241,OTU_390,OTU_391,OTU_392,OTU_393,OTU_394,OTU_370,OTU_396,OTU_397,OTU_398,OTU_399,OTU_371,OTU_161,OTU_487,OTU_329,OTU_431,OTU_430,OTU_433,OTU_432,OTU_435,OTU_434,OTU_437,OTU_436,OTU_439,OTU_438,OTU_15,OTU_8,OTU_9,OTU_2,OTU_3,OTU_1,OTU_6,OTU_7,OTU_4,OTU_5,OTU_509,OTU_508,OTU_505,OTU_504,OTU_506,OTU_501,OTU_500,OTU_503,OTU_502,OTU_32,OTU_33,OTU_30,OTU_31,OTU_37,OTU_34,OTU_35,OTU_38,OTU_39,OTU_202,OTU_203,OTU_200,OTU_201,OTU_206,OTU_207,OTU_204,OTU_205,OTU_208,OTU_209,OTU_116,OTU_117,OTU_114,OTU_115,OTU_112,OTU_113,OTU_110,OTU_111,OTU_295,OTU_294,OTU_297,OTU_296,OTU_291,OTU_290,OTU_118,OTU_119,OTU_475,OTU_474,OTU_477,OTU_476,OTU_471,OTU_470,OTU_473,OTU_479,OTU_478,OTU_277,OTU_276,OTU_275,OTU_274,OTU_273,OTU_272,OTU_271,OTU_270,OTU_376,OTU_377,OTU_374,OTU_375,OTU_372,OTU_373,OTU_279,OTU_278,OTU_527,OTU_526,OTU_529,OTU_528,OTU_556,OTU_557,OTU_554,OTU_552,OTU_553,OTU_129,OTU_128,OTU_127,OTU_126,OTU_125,OTU_124,OTU_123,OTU_122,OTU_121,OTU_559,OTU_83,OTU_171,OTU_81,OTU_158,OTU_159,OTU_69,OTU_68,OTU_65,OTU_64,OTU_67,OTU_66,OTU_61,OTU_157,OTU_63,OTU_62,OTU_332,OTU_333,OTU_330,OTU_331,OTU_336,OTU_85,OTU_334,OTU_335,OTU_338,OTU_239,OTU_238,OTU_233,OTU_231,OTU_230,OTU_237,OTU_236,OTU_235,OTU_234,OTU_361,OTU_347,OTU_346,OTU_345,OTU_344,OTU_343,OTU_342,OTU_341,OTU_340,OTU_426,OTU_427,OTU_424,OTU_425,OTU_422,OTU_423,OTU_349,OTU_421,OTU_318,OTU_250,OTU_489,OTU_518,OTU_519,OTU_512,OTU_513,OTU_510,OTU_511,OTU_516,OTU_517,OTU_514,OTU_515,OTU_310,OTU_311,OTU_21,OTU_20,OTU_23,OTU_22,OTU_25,OTU_24,OTU_26,OTU_29,OTU_28,OTU_441,OTU_569,OTU_568,OTU_566,OTU_565,OTU_564,OTU_563,OTU_562,OTU_561,OTU_228,OTU_229,OTU_163,OTU_162,OTU_288,OTU_160,OTU_90,OTU_166,OTU_92,OTU_164,OTU_282,OTU_283,OTU_169,OTU_168,OTU_286,OTU_99,OTU_284,OTU_285,OTU_462,OTU_463,OTU_460,OTU_461,OTU_466,OTU_467,OTU_464,OTU_465,OTU_468,OTU_469,OTU_264,OTU_265,OTU_266,OTU_267,OTU_260,OTU_261,OTU_262,OTU_221,OTU_303,OTU_302,OTU_301,OTU_300,OTU_307,OTU_306,OTU_305,OTU_304,OTU_395,OTU_417,OTU_416,OTU_415,OTU_414,OTU_412,OTU_411,OTU_410,OTU_189,OTU_419,OTU_418,OTU_550,OTU_523,OTU_522,OTU_521,OTU_520,OTU_138,OTU_139,OTU_525,OTU_524,OTU_134,OTU_135,OTU_136,OTU_137,OTU_130,OTU_131,OTU_132,OTU_133,OTU_558,OTU_120,OTU_406,OTU_58,OTU_59,OTU_50,OTU_51,OTU_52,OTU_53,OTU_54,OTU_55,OTU_56,OTU_57,OTU_181,OTU_180,OTU_183,OTU_182,OTU_185,OTU_184,OTU_187,OTU_186,OTU_220,OTU_188,OTU_222,OTU_223,OTU_224,OTU_225,OTU_226,OTU_227,OTU_94,OTU_95,OTU_408,OTU_96,OTU_97,OTU_167,OTU_91,OTU_165,OTU_143,OTU_93,OTU_354,OTU_355,OTU_459,OTU_458,OTU_350,OTU_351,OTU_352,OTU_353,OTU_453,OTU_452,OTU_451,OTU_450,OTU_457,OTU_280,OTU_455,OTU_454,OTU_281,OTU_98,OTU_356,OTU_287,OTU_357,OTU_358,OTU_337,OTU_359,OTU_152,OTU_153,OTU_150,OTU_151,OTU_18,OTU_19,OTU_14,OTU_156,OTU_16,OTU_17,OTU_10,OTU_11,OTU_12,OTU_60,OTU_13,OTU_154,OTU_155,OTU_263,OTU_574,OTU_575,OTU_576,OTU_577,OTU_570,OTU_571,OTU_573,OTU_268,OTU_269,OTU_170,OTU_82,OTU_172,OTU_80,OTU_87,OTU_175,OTU_176,OTU_177,OTU_178,OTU_179,OTU_89,OTU_88,OTU_339,OTU_499,OTU_498,OTU_497,OTU_496,OTU_494,OTU_493,OTU_492,OTU_491,OTU_490,OTU_251,OTU_319,OTU_253,OTU_252,OTU_255,OTU_254,OTU_257,OTU_256,OTU_259,OTU_258,OTU_312,OTU_313,OTU_314,OTU_315,OTU_316,OTU_317,OTU_71,OTU_173,OTU_383,OTU_382,OTU_381,OTU_380,OTU_387,OTU_386,OTU_385,OTU_384,OTU_389,OTU_388,OTU_309,OTU_174,OTU_404,OTU_405,OTU_456,OTU_407,OTU_400,OTU_401,OTU_402,OTU_403,OTU_308,OTU_409,OTU_530,OTU_108,OTU_532,OTU_533,OTU_534,OTU_535,OTU_536,OTU_537,OTU_101,OTU_100,OTU_103,OTU_102,OTU_105,OTU_104,OTU_107,OTU_106,OTU_47,OTU_46,OTU_45,OTU_44,OTU_43,OTU_42,OTU_41,OTU_40,OTU_49,OTU_48,OTU_215,OTU_214,OTU_217,OTU_216,OTU_210,OTU_213,OTU_212,OTU_219,OTU_218,OTU_198,OTU_199,OTU_196,OTU_197,OTU_194,OTU_195,OTU_192,OTU_193,OTU_190,OTU_191,OTU_109,OTU_531,OTU_448,OTU_360,OTU_363,OTU_362,OTU_365,OTU_364,OTU_367,OTU_366,OTU_440,OTU_368,OTU_442,OTU_443,OTU_444,OTU_445,OTU_446,OTU_447,OTU_542,OTU_86,OTU_544,OTU_538,OTU_539,OTU_299,OTU_298,OTU_293,OTU_292,OTU_428,OTU_429,OTU_320,OTU_420,OTU_348,OTU_76,OTU_77,OTU_541,OTU_540,OTU_543,OTU_289,OTU_545,OTU_74,OTU_546,OTU_75,OTU_72,OTU_73,OTU_149,OTU_148,OTU_78,OTU_79,OTU_145,OTU_144,OTU_147,OTU_146,OTU_141,OTU_140,OTU_70,OTU_142
swab_blank3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,163,3506,1587,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,2,0,0,0,0,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,618,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,0,0,1,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
swab_blank2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,86,1971,80,7853,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,46,0,182,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,222,179,62,18,0,0,0,0,0,0,0,6,0,0,0,0,150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,121,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,1,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,3,0,0,187,0,311,1,17,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,0,4,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0
swab_blank1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1053,3019,2161,2240,131,0,1066,0,0,0,0,0,0,0,0,0,74,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,103,0,0,14,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,354,6165,0,15,54,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0
Soil2_pH6_R8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2453,0,0,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,815,0,8,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,14,7,0,0,40,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,1,0,85,0,0,7,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,1,0,20,0,0,0,0,0,0,0
Soil9_pH5_R7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1583,0,30,0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,5221,0,1,491,7,0,0,0,0,224,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,88,1,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,2,0,51,0,192,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0
Soil1_pH6_R8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2888,1,10360,2,25,95,1262,0,0,0,0,0,13,0,0,0,0,0,0,0,12,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,57,0,0,0,57,127,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swab_blank4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,97,0,0,1746,8,6114,195,14,149,427,0,0,0,0,0,0,0,0,0,0,0,25,0,46,0,224,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,44,0,0,0,17,0,0,74,0,0,18,0,43,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,389,0,0,0,0,220,0,0,0,1,0,0,0,0,0,0,0,0,4,6,0,16,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,2,19,98,1681,11,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,151,0,0,35,0,0,0,0,0,10,5,48,0,0,0,0,18,0,2,0,0,0,0
Soil2_pH6_R3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,14805,61,5,1,1,243,0,0,0,0,0,0,0,0,0,2019,2224,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175,0,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,50,0,0,0,0,0,14,0,0,0,1104,536,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,17,0,0,1,0,0,0,6,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,4,262,0,0,0,0,0,15,0,0,0,0,0,150,0,0,0,0,0,0,0,24,15,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,167,0,0,14,0,0,0,0,0,0,0,0,0
Soil2_pH6_R2,14,0,1,0,0,0,0,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,4,1,17735,1,3433,0,106,0,0,0,0,0,0,0,0,0,2935,0,0,0,327,0,0,0,0,0,0,0,0,33,0,0,0,0,0,12,0,0,0,3,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,282,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,22,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19,0,11,0,0,0,7,1,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,158,0,0,4,0,0,0,0,0,0,0,0,0
